,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
278,M001149,Michael,Michaud,1955-01-18,M,D,False,400274,1003591,12,1204,6,1,ME,2,False,2302
279,M001150,Candice,Miller,1954-05-07,F,R,False,400276,1003594,12,1204,2,0,MI,10,False,2610
280,M000725,George,Miller,1945-05-17,M,D,False,400278,622,40,1204,105,0,CA,11,False,611
281,M001139,Gary,Miller,1948-10-16,M,R,False,400277,57888,16,1204,417,0,CA,31,False,631
282,M001144,Jeff,Miller,1959-06-27,M,R,False,400279,91615,14,1204,63,0,FL,1,False,1201
283,M001160,Gwen,Moore,1951-04-18,F,D,False,400661,42548,10,1204,47,1,WI,4,False,5504
284,M000933,James,Moran,1945-05-16,M,D,False,400283,4269,24,1204,64,1,VA,8,False,5108
285,M001190,Markwayne,Mullin,1977-07-26,M,R,False,412568,1034045,2,1204,30,0,OK,2,False,4002
286,M001182,Mick,Mulvaney,1967-07-21,M,R,False,412474,623510,4,1204,46,1,SC,5,False,4505
287,M001191,Patrick,Murphy,1983-03-30,M,D,False,412527,95348,2,1204,18,1,FL,18,False,1218
288,M001151,Tim,Murphy,1952-09-11,M,R,False,400285,1003612,12,1204,15,0,PA,18,False,4218
289,N000002,Jerrold,Nadler,1947-06-13,M,D,False,400289,26159,24,1204,40,1,NY,10,False,3610
290,N000179,Grace,Napolitano,1936-12-04,F,D,False,400290,57873,16,1204,42,1,CA,32,False,632
291,N000015,Richard,Neal,1949-02-14,M,D,False,400291,6103,26,1204,74,1,MA,1,False,2501
292,N000187,Gloria,Negrete McLeod,1941-09-06,F,D,False,412518,69136,2,1204,184,3,CA,35,False,635
293,N000182,Randy,Neugebauer,1949-12-24,M,R,False,400441,1010920,12,1204,10,0,TX,19,False,4819
294,N000184,Kristi,Noem,1971-11-30,F,R,False,412475,62717,4,1204,56,0,SD,At-Large,True,4600
295,N000127,Rick,Nolan,1943-12-17,M,D,False,408211,1001760,2,1204,24,1,MN,8,False,2708
298,N000185,Richard,Nugent,1951-05-26,M,R,False,412409,1033683,4,1204,34,0,FL,11,False,1211
299,N000181,Devin,Nunes,1973-10-01,M,R,False,400297,1003553,12,1204,29,1,CA,22,False,622
300,N000186,Alan,Nunnelee,1958-10-09,M,R,False,412442,95058,4,1204,279,0,MS,1,False,2801
301,O000170,Beto,O'Rourke,1972-09-26,M,D,False,412575,79697,2,1204,3,1,TX,16,False,4816
302,O000168,Pete,Olson,1962-12-09,M,R,False,412302,1031361,6,1204,27,0,TX,22,False,4822
303,O000169,Bill,Owens,1949-01-20,M,D,False,412383,9265845,6,1204,19,32,NY,21,False,3621
304,P000601,Steven,Palazzo,1970-02-21,M,R,False,412443,61886,4,1204,68,0,MS,4,False,2804
305,P000034,Frank,Pallone,1951-10-30,M,D,False,400308,6107,28,1204,83,1,NJ,6,False,3406
306,P000096,Bill,Pascrell,1937-01-25,M,D,False,400309,45543,18,1204,33,1,NJ,9,False,3409
307,P000099,Ed,Pastor,1943-06-28,M,D,False,400310,20628,24,1204,147,0,AZ,7,False,407
308,P000594,Erik,Paulsen,1965-05-14,M,R,False,412303,1030000,6,1204,4,0,MN,3,False,2703
309,P000604,Donald,Payne,1958-12-17,M,D,False,412506,65639,4,1204,40,2,NJ,10,False,3410
310,P000588,Steve,Pearce,1947-08-24,M,R,False,400313,12063,4,1204,18,0,NM,2,False,3502
311,P000197,Nancy,Pelosi,1940-03-26,F,D,False,400314,6153,26,1204,114,1,CA,12,False,612
312,P000593,Ed,Perlmutter,1953-05-01,M,D,False,412192,1021382,8,1204,71,1,CO,7,False,807
313,P000605,Scott,Perry,1962-05-27,M,R,False,412569,79873,2,1204,9,0,PA,4,False,4204
314,P000608,Scott,Peters,1958-06-17,M,D,False,412523,79661,2,1204,13,1,CA,52,False,652
315,P000595,Gary,Peters,1958-12-01,M,D,False,412305,50199,6,1204,42,1,MI,14,False,2614
316,P000258,Collin,Peterson,1944-06-29,M,D,False,400316,23978,24,1204,5,0,MN,7,False,2707
317,P000265,Tom,Petri,1940-05-28,M,R,False,400318,3190,36,1204,6,0,WI,6,False,5506
319,P000597,Chellie,Pingree,1955-04-02,F,D,False,412307,1002167,6,1204,37,1,ME,1,False,2301
320,P000606,Robert,Pittenger,1948-08-15,M,R,False,412551,9265861,2,1204,46,0,NC,9,False,3709
321,P000373,Joe,Pitts,1939-10-10,M,R,False,400320,11706,18,1204,20,0,PA,16,False,4216
322,P000607,Mark,Pocan,1964-08-14,M,D,False,412585,79688,2,1204,7,1,WI,2,False,5502
323,P000592,Ted,Poe,1948-09-10,M,R,False,400652,1011398,10,1204,51,0,TX,2,False,4802
324,P000598,Jared,Polis,1975-05-12,M,D,False,412308,1031300,6,1204,107,1,CO,2,False,802
325,P000602,Mike,Pompeo,1963-12-30,M,R,False,412431,623387,4,1204,79,0,KS,4,False,2004
326,P000599,Bill,Posey,1947-12-18,M,R,False,412309,88959,6,1204,5,0,FL,8,False,1208
327,P000523,David,Price,1940-08-17,M,D,False,400326,6748,26,1204,2,1,NC,4,False,3704
328,P000591,Tom,Price,1954-10-08,M,R,False,400626,1013044,10,1204,12,0,GA,6,False,1306
329,Q000023,Mike,Quigley,1958-10-17,M,D,False,412331,9263344,6,1204,35,1,IL,5,False,1705
331,R000011,Nick,Rahall,1949-05-20,M,D,False,400331,8272,38,1204,12,0,WV,3,False,5403
332,R000053,Charles,Rangel,1930-06-11,M,D,False,400333,1745,44,1204,192,0,NY,13,False,3613
333,R000585,Tom,Reed,1971-11-18,M,R,False,412393,623468,6,1204,46,0,NY,23,False,3623
334,R000578,Dave,Reichert,1950-08-29,M,R,False,400660,1013064,10,1204,5,0,WA,8,False,5308
335,R000586,Jim,Renacci,1958-12-03,M,R,False,412462,62686,4,1204,7,0,OH,16,False,3916
336,R000587,Reid,Ribble,1956-04-05,M,R,False,412489,62776,4,1204,15,4,WI,8,False,5508
337,R000597,Tom,Rice,1957-08-04,M,R,False,412572,79473,2,1204,26,0,SC,7,False,4507
338,R000588,Cedric,Richmond,1973-09-13,M,D,False,412432,62391,4,1204,177,1,LA,2,False,2202
339,R000589,Scott,Rigell,1960-05-28,M,R,False,412483,9268996,4,1204,16,0,VA,2,False,5102
340,R000591,Martha,Roby,1976-07-27,F,R,False,412394,61712,4,1204,11,0,AL,2,False,102
341,R000582,Phil,Roe,1945-07-21,M,R,False,412310,1031360,6,1204,12,0,TN,1,False,4701
342,R000575,Mike,Rogers,1958-07-16,M,R,False,400341,1014740,14,1204,31,0,AL,3,False,103
343,R000395,Harold,Rogers,1937-12-31,M,R,False,400340,6739,34,1204,39,0,KY,5,False,2105
344,R000572,Mike,Rogers,1963-06-02,M,R,False,400342,86133,14,1204,80,0,MI,8,False,2608
345,R000409,Dana,Rohrabacher,1947-06-21,M,R,False,400343,5590,26,1204,92,1,CA,48,False,648
346,R000592,Todd,Rokita,1970-02-09,M,R,False,412426,61832,4,1204,52,0,IN,4,False,1804
347,R000583,Tom,Rooney,1970-11-21,M,R,False,412311,1030486,6,1204,21,0,FL,17,False,1217
348,R000435,Ileana,Ros-Lehtinen,1952-07-15,F,R,False,400344,3206,26,1204,73,0,FL,27,False,1227
349,R000580,Peter,Roskam,1961-09-13,M,R,False,412202,1021912,8,1204,20,0,IL,6,False,1706
350,R000593,Dennis,Ross,1959-10-18,M,R,False,412411,62532,4,1204,10,0,FL,15,False,1215
351,R000598,Keith,Rothfus,1962-04-25,M,R,False,412570,61949,2,1204,1,0,PA,12,False,4212
353,R000487,Edward,Royce,1951-10-12,M,R,False,400348,28461,22,1204,25,0,CA,39,False,639
354,R000599,Raul,Ruiz,1972-08-25,M,D,False,412519,79727,2,1204,39,1,CA,36,False,636
355,R000594,Jon,Runyan,1973-11-27,M,R,False,412449,61904,4,1204,72,0,NJ,3,False,3403
356,R000576,C.A. Dutch,Ruppersberger,1946-01-31,M,D,False,400349,49155,12,1204,69,1,MD,2,False,2402
357,R000515,Bobby,Rush,1946-11-23,M,D,False,400350,26127,22,1204,496,1,IL,1,False,1701
358,R000577,Tim,Ryan,1973-07-16,M,D,False,400352,1003608,12,1204,74,1,OH,13,False,3913
359,R000570,Paul,Ryan,1970-01-29,M,R,False,400351,57970,16,1204,4,0,WI,1,False,5501
361,S000018,Matt,Salmon,1958-01-21,M,R,False,400606,37033,2,1204,37,0,AZ,5,False,405
362,S001156,Linda,Sánchez,1969-01-28,F,D,False,400355,1003554,12,1204,35,3,CA,38,False,638
363,S000030,Loretta,Sánchez,1960-01-07,F,D,False,400356,45639,18,1204,84,2,CA,46,False,646
365,S001168,John,Sarbanes,1962-05-22,M,D,False,412212,1022884,8,1204,30,1,MD,3,False,2403
366,S001176,Steve,Scalise,1965-10-06,M,R,False,412261,1015311,8,1204,19,0,LA,1,False,2201
367,S001145,Jan,Schakowsky,1944-05-26,F,D,False,400360,57874,16,1204,21,1,IL,9,False,1709
368,S001150,Adam,Schiff,1960-06-22,M,D,False,400361,90167,14,1204,14,1,CA,28,False,628
369,S001190,Brad,Schneider,1961-08-20,M,D,False,412534,63948,2,1204,23,0,IL,10,False,1710
370,S001179,Aaron,Schock,1981-05-28,M,R,False,412314,1030003,6,1204,59,0,IL,18,False,1718
371,S001180,Kurt,Schrader,1951-10-19,M,D,False,412315,1031358,6,1204,25,0,OR,5,False,4105
372,S001162,Allyson,Schwartz,1948-10-03,F,D,False,400647,57332,8,1204,217,1,PA,13,False,4213
373,S001183,David,Schweikert,1962-03-03,M,R,False,412399,5205,4,1204,35,0,AZ,6,False,406
374,S001157,David,Scott,1945-06-27,M,D,False,400363,1003567,12,1204,46,1,GA,13,False,1313
375,S000185,Robert,Scott,1947-04-30,M,D,False,400364,25888,22,1204,15,1,VA,3,False,5103
376,S001189,Austin,Scott,1969-12-10,M,R,False,412417,623344,4,1204,17,0,GA,8,False,1308
377,S000244,F.,Sensenbrenner,1943-06-14,M,R,False,400365,1507,36,1204,17,0,WI,5,False,5505
378,S000248,José,Serrano,1943-10-24,M,D,False,400366,14306,26,1204,21,1,NY,15,False,3615
379,S000250,Pete,Sessions,1955-03-22,M,R,False,400367,36807,18,1204,11,0,TX,32,False,4832
380,S001185,Terri,Sewell,1965-01-01,F,D,False,412396,623257,4,1204,30,1,AL,7,False,107
381,S001170,Carol,Shea-Porter,1952-12-02,F,D,False,412219,1021773,6,1204,40,1,NH,1,False,3301
382,S000344,Brad,Sherman,1954-10-24,M,D,False,400371,45124,18,1204,11,1,CA,30,False,630
383,S000364,John,Shimkus,1958-02-21,M,R,False,400373,30623,18,1204,69,0,IL,15,False,1715
384,S001154,Bill,Shuster,1961-01-10,M,R,False,409888,89108,14,1204,53,0,PA,9,False,4209
385,S001148,Mike,Simpson,1950-09-08,M,R,False,400376,57889,16,1204,27,0,ID,2,False,1602
386,S001191,Kyrsten,Sinema,1976-07-12,F,D,False,412509,68489,2,1204,32,0,AZ,9,False,409
387,S001165,Albio,Sires,1951-01-26,M,D,False,412186,1022293,10,1204,91,1,NJ,8,False,3408
388,S000480,Louise,Slaughter,1929-08-14,F,D,False,400378,1755,28,1204,99,1,NY,25,False,3625
390,S000510,Adam,Smith,1965-06-15,M,D,False,400379,44329,18,1204,132,1,WA,9,False,5309
391,S000522,Christopher,Smith,1953-03-04,M,R,False,400380,6411,34,1204,30,0,NJ,4,False,3404
392,S001172,Adrian,Smith,1970-12-19,M,R,False,412217,1022845,8,1204,15,0,NE,3,False,3103
393,S000583,Lamar,Smith,1947-11-19,M,R,False,400381,8884,28,1204,24,0,TX,21,False,4821
394,S001186,Steve,Southerland,1965-10-10,M,R,False,412408,61775,4,1204,15,0,FL,2,False,1202
395,S001175,Jackie,Speier,1950-05-14,F,D,False,412259,1027627,8,1204,87,1,CA,14,False,614
396,S001192,Chris,Stewart,1960-07-15,M,R,False,412581,68466,2,1204,31,0,UT,2,False,4902
397,S001187,Steve,Stivers,1965-03-24,M,R,False,412461,62320,4,1204,34,0,OH,15,False,3915
398,S000937,Steve,Stockman,1956-11-14,M,R,False,410396,3626,2,1204,71,1,TX,36,False,4836
399,S001188,Marlin,Stutzman,1976-08-31,M,R,False,412392,9267685,6,1204,34,0,IN,3,False,1803
400,S001193,Eric,Swalwell,1980-11-16,M,D,False,412514,79729,2,1204,6,1,CA,15,False,615
401,T000472,Mark,Takano,1960-12-10,M,D,False,412520,2737,2,1204,2,1,CA,41,False,641
402,T000459,Lee,Terry,1962-01-29,M,R,False,400400,57891,16,1204,8,0,NE,2,False,3102
403,T000467,Glenn,Thompson,1959-07-27,M,R,False,412317,1031359,6,1204,19,0,PA,5,False,4205
404,T000460,Mike,Thompson,1951-01-24,M,D,False,400403,57872,16,1204,18,0,CA,5,False,605
405,T000193,Bennie,Thompson,1948-01-28,M,D,False,400402,7304,22,1204,51,1,MS,2,False,2802
406,T000238,William,Thornberry,1958-07-15,M,R,False,400404,36814,20,1204,6,0,TX,13,False,4813
407,T000462,Pat,Tiberi,1962-10-21,M,R,False,400406,88155,14,1204,35,0,OH,12,False,3912
408,T000266,John,Tierney,1951-09-18,M,D,False,400407,37546,18,1204,40,1,MA,6,False,2506
409,T000470,Scott,Tipton,1956-11-09,M,R,False,412405,60384,4,1204,34,0,CO,3,False,803
410,T000468,Dina,Titus,1950-05-23,F,D,False,412318,1021622,2,1204,7,1,NV,1,False,3201
411,T000469,Paul,Tonko,1949-06-18,M,D,False,412319,1031353,6,1204,3,1,NY,20,False,3620
412,T000465,Niki,Tsongas,1946-04-26,F,D,False,412254,21764,8,1204,53,1,MA,3,False,2503
413,T000463,Michael,Turner,1960-01-11,M,R,False,400411,1003607,12,1204,9,0,OH,10,False,3910
414,U000031,Fred,Upton,1953-04-23,M,R,False,400414,12127,28,1204,20,0,MI,6,False,2606
415,V000129,David,Valadao,1977-04-14,M,R,False,412515,623702,2,1204,6,0,CA,21,False,621
416,V000128,Chris,Van Hollen,1959-01-10,M,D,False,400415,20756,12,1204,15,1,MD,8,False,2408
417,V000130,Juan,Vargas,1961-03-07,M,D,False,412522,8297,2,1204,23,1,CA,51,False,651
418,V000131,Marc,Veasey,1971-01-03,M,D,False,412579,79466,2,1204,14,1,TX,33,False,4833
419,V000132,Filemon,Vela,1963-02-13,M,D,False,412580,95434,2,1204,30,1,TX,34,False,4834
420,V000081,Nydia,Velázquez,1953-03-28,F,D,False,400416,26160,22,1204,65,1,NY,7,False,3607
421,V000108,Peter,Visclosky,1949-08-13,M,D,False,400417,6785,30,1204,34,1,IN,1,False,1801
422,W000812,Ann,Wagner,1962-09-13,F,R,False,412548,82702,2,1204,28,0,MO,2,False,2902
423,W000798,Tim,Walberg,1951-04-12,M,R,False,412213,1022844,4,1204,20,0,MI,7,False,2607
424,W000791,Greg,Walden,1957-01-10,M,R,False,400419,57892,16,1204,12,0,OR,2,False,4102
425,W000813,Jackie,Walorski,1963-08-17,F,R,False,412538,95005,2,1204,11,0,IN,2,False,1802
426,W000799,Tim,Walz,1964-04-06,M,D,False,412214,1018510,8,1204,28,1,MN,1,False,2701
427,W000797,Debbie,Wasserman Schultz,1966-09-27,F,D,False,400623,86882,10,1204,90,0,FL,23,False,1223
428,W000187,Maxine,Waters,1938-08-15,F,D,False,400422,1953,24,1204,83,1,CA,43,False,643
430,W000215,Henry,Waxman,1939-09-12,M,D,False,400425,8319,40,1204,84,1,CA,33,False,633
431,W000814,Randy,Weber,1953-07-02,M,R,False,412574,79698,2,1204,6,1,TX,14,False,4814
432,W000806,Daniel,Webster,1949-04-27,M,R,False,412410,30504,4,1204,40,0,FL,10,False,1210
433,W000800,Peter,Welch,1947-05-02,M,D,False,412239,1019990,8,1204,15,1,VT,At-Large,True,5000
434,W000815,Brad,Wenstrup,1958-06-17,M,R,False,412564,1034044,2,1204,14,0,OH,2,False,3902
435,W000796,Lynn,Westmoreland,1950-04-02,M,R,False,400627,1013045,10,1204,72,0,GA,3,False,1303
436,W000413,Edward,Whitfield,1943-05-25,M,R,False,400431,36978,20,1204,45,0,KY,1,False,2101
437,W000816,Roger,Williams,1949-09-13,M,R,False,412578,623742,2,1204,44,0,TX,25,False,4825
438,W000808,Frederica,Wilson,1942-11-05,F,D,False,412412,87016,4,1204,30,1,FL,24,False,1224
439,W000795,Joe,Wilson,1947-07-31,M,R,False,400433,1002567,14,1204,35,0,SC,2,False,4502
440,W000804,Robert,Wittman,1959-02-03,M,R,False,412255,1028089,8,1204,6,0,VA,1,False,5101
441,W000672,Frank,Wolf,1939-01-30,M,R,False,400435,7508,34,1204,24,0,VA,10,False,5110
442,W000809,Steve,Womack,1957-02-18,M,R,False,412402,1033625,4,1204,0,0,AR,3,False,503
443,W000810,Rob,Woodall,1970-02-11,M,R,False,412416,623342,4,1204,16,0,GA,7,False,1307
444,Y000062,John,Yarmuth,1947-11-04,M,D,False,412211,1021662,8,1204,47,1,KY,3,False,2103
445,Y000063,Kevin,Yoder,1976-01-08,M,R,False,412430,61843,4,1204,12,0,KS,3,False,2003
446,Y000065,Ted,Yoho,1955-04-13,M,R,False,412525,63943,2,1204,9,0,FL,3,False,1203
448,Y000033,Don,Young,1933-06-09,M,R,False,400440,1897,42,1204,95,0,AK,At-Large,True,200
449,Y000064,Todd,Young,1972-08-24,M,R,False,412428,1033743,4,1204,13,0,IN,9,False,1809
