,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
300,O000006,James,Oberstar,1934-09-10,M,D,,400299,457,12,,,,MN,8,False,2708
301,O000007,David,Obey,1938-10-03,M,D,,400300,1621,18,,,,WI,7,False,5507
302,O000069,James,Olin,1920-02-28,M,D,,408342,,4,,,,VA,6,False,5106
303,O000107,Solomon,Ortiz,1938-06-03,M,D,,400302,2070,4,,,,TX,27,False,4827
304,O000159,Major,Owens,1936-06-28,M,D,,400306,,4,,,,NY,12,False,3612
305,O000163,Michael,Oxley,1944-02-11,M,R,,400307,,6,,,,OH,4,False,3904
306,P000005,Ron,Packard,1931-01-19,M,R,,400601,,4,,,,CA,43,False,0643
307,P000047,Leon,Panetta,1938-06-28,M,D,,408457,,10,,,,CA,16,False,0616
308,P000080,Stanford,Parris,1929-09-09,,R,,408490,,8,,,,VA,8,False,5108
309,P000097,Charles,Pashayan,1941-03-27,M,R,,408506,,8,,,,CA,17,False,0617
310,P000170,Donald,Pease,1931-09-26,M,D,,408575,,10,,,,OH,13,False,3913
311,P000215,Timothy,Penny,1951-11-19,M,D,,408618,,4,,,,MN,1,False,2701
312,P000218,Claude,Pepper,1900-09-08,M,D,,408621,,24,,,,FL,18,False,1218
313,P000229,Carl,Perkins,1954-08-06,M,D,,408632,,4,,,,KY,7,False,2107
314,P000265,Tom,Petri,1940-05-28,M,R,,400318,3190,8,,,,WI,6,False,5506
315,P000328,J.J.,Pickle,1913-10-11,M,D,,408725,,24,,,,TX,10,False,4810
316,P000444,John,Porter,1935-06-01,M,R,,400604,,8,,,,IL,10,False,1710
317,P000522,Charles,Price,1905-01-01,M,D,,408907,,42,,,,IL,21,False,1721
318,P000574,Carl,Pursell,1932-12-19,M,R,,408957,,10,,,,MI,2,False,2602
319,Q000013,James,Quillen,1916-01-11,M,R,,408976,,24,,,,TN,1,False,4701
320,R000011,Nick,Rahall,1949-05-20,M,D,,400331,8272,10,,,,WV,4,False,5404
321,R000053,Charles,Rangel,1930-06-11,M,D,,400333,1745,16,,,,NY,16,False,3616
322,R000080,Richard,Ray,1927-02-02,M,D,,409060,,4,,,,GA,3,False,1303
323,R000141,Ralph,Regula,1924-12-03,M,R,,400334,,14,,,,OH,16,False,3916
324,R000146,Harry,Reid,1939-12-02,M,D,,300082,1683,4,,,,NV,1,False,3201
325,R000229,Bill,Richardson,1947-11-15,M,D,,409205,,4,,,,NM,3,False,3503
326,R000243,Thomas,Ridge,1945-08-26,M,R,,409219,,4,,,,PA,21,False,4221
327,R000262,Matthew,Rinaldo,1931-09-01,M,R,,409237,,14,,,,NJ,7,False,3407
328,R000277,Donald,Ritter,1940-10-21,M,R,,409251,,8,,,,PA,15,False,4215
329,R000307,Pat,Roberts,1936-04-20,M,R,,300083,16354,6,,,,KS,1,False,2001
330,R000354,Tommy,Robinson,1942-03-07,,D,,409325,,2,,,,AR,2,False,0502
331,R000374,Peter,Rodino,1909-06-07,M,D,,409344,,38,,,,NJ,10,False,3410
332,R000383,Robert,Roe,1924-02-28,M,D,,409353,,18,,,,NJ,8,False,3408
333,R000384,Charles,Roemer,1943-10-04,M,D,,409354,,6,,,,LA,4,False,2204
334,R000395,Harold,Rogers,1937-12-31,M,R,,400340,6739,6,,,,KY,5,False,2105
335,R000436,Charles,Rose,1939-08-10,M,D,,409400,,14,,,,NC,7,False,3707
336,R000458,Daniel,Rostenkowski,1928-01-02,M,D,,409422,,28,,,,IL,8,False,1708
337,R000459,Toby,Roth,1938-10-10,M,R,,409423,,8,,,,WI,8,False,5508
338,R000465,Marge,Roukema,1929-09-19,F,R,,400533,,6,,,,NJ,5,False,3405
339,R000481,James,Rowland,1926-02-03,M,D,,409442,,4,,,,GA,8,False,1308
340,R000482,John,Rowland,1957-05-24,M,R,,409443,,2,,,,CT,5,False,0905
341,R000485,Edward,Roybal,1916-02-10,M,D,,409446,,24,,,,CA,25,False,0625
342,R000495,Eldon,Rudd,1920-07-15,,R,,409454,,10,,,,AZ,4,False,0404
343,R000543,Martin,Russo,1944-01-23,M,D,,409500,,12,,,,IL,3,False,1703
344,S000005,Martin,Sabo,1938-02-28,M,D,,400354,,8,,,,MN,5,False,2705
345,S000081,Gus,Savage,1925-10-30,,D,,409593,,6,,,,IL,2,False,1702
346,S000097,H. James,Saxton,1943-01-22,M,R,,400359,,2,,,,NJ,13,False,3413
347,S000109,Dan,Schaefer,1936-01-25,M,D,,409618,,4,,,,IL,1,False,1701
348,S000124,James,Scheuer,1920-02-06,M,D,,409632,,20,,,,NY,8,False,3608
349,S000136,Claudine,Schneider,1947-03-25,F,R,,409644,,6,,,,RI,2,False,4402
350,S000142,Patricia,Schroeder,1940-07-30,F,D,,409650,,14,,,,CO,1,False,0801
351,S000143,Bill,Schuette,1953-10-13,,R,,409651,,2,,,,MI,10,False,2610
352,S000146,Richard,Schulze,1929-08-07,M,R,,409654,,12,,,,PA,5,False,4205
353,S000148,Charles,Schumer,1950-11-23,M,D,,300087,5929,6,,,,NY,10,False,3610
354,S000230,John,Seiberling,1918-09-08,M,D,,409735,,16,,,,OH,14,False,3914
355,S000244,F.,Sensenbrenner,1943-06-14,M,R,,400365,1507,8,,,,WI,9,False,5509
356,S000294,Philip,Sharp,1942-07-15,M,D,,409793,,12,,,,IN,2,False,1802
357,S000303,E. Clay,Shaw,1939-04-19,M,R,,400369,,6,,,,FL,15,False,1215
358,S000320,Richard,Shelby,1934-05-06,M,D,,300089,1859,8,,,,AL,7,False,0107
359,S000393,Norman,Shumway,1934-07-28,,R,,409887,,8,,,,CA,14,False,0614
360,S000394,Bud,Shuster,1932-01-23,M,R,,400374,,14,,,,PA,14,False,4214
361,S000394,Bud,Shuster,1932-01-23,M,R,,400374,,14,,,,PA,9,False,4209
362,S000407,Gerald,Sikorski,1948-04-26,,D,,409901,,4,,,,MN,6,False,2706
363,S000409,Mark,Siljander,1951-06-11,M,R,,409903,,6,,,,MI,4,False,2604
364,S000453,Norman,Sisisky,1927-06-09,M,D,,400609,,4,,,,VA,4,False,5104
365,S000463,Joe,Skeen,1927-06-30,M,R,,400534,,6,,,,NM,2,False,3502
366,S000465,Ike,Skelton,1931-12-20,M,D,,400377,449,10,,,,MO,4,False,2904
367,S000477,James,Slattery,1948-08-04,M,D,,409966,,4,,,,KS,2,False,2002
368,S000479,Daniel,Slaughter,1925-05-20,M,R,,409968,,2,,,,VA,7,False,5107
369,S000596,Neal,Smith,1920-03-23,M,D,,410076,,28,,,,IA,4,False,1904
370,S000522,Christopher,Smith,1953-03-04,M,R,,400380,6411,6,,,,NJ,4,False,3404
371,S000527,Dennis,Smith,1938-01-19,,R,,410010,,6,,,,OR,5,False,4105
372,S000586,Lawrence,Smith,1941-04-25,M,D,,410066,,4,,,,FL,16,False,1216
373,S000607,Robert,Smith,1931-06-16,M,R,,410084,,4,,,,OR,2,False,4102
374,S000606,Bob,Smith,1941-03-30,M,R,,300155,,2,,,,NH,1,False,3301
375,S000622,Virginia,Smith,1911-06-30,F,R,,410097,,12,,,,NE,3,False,3103
376,S000663,Olympia,Snowe,1947-02-21,F,R,,300091,,8,,,,ME,2,False,2302
377,S000669,Marion,Snyder,1928-01-26,,R,,410142,,22,,,,KY,4,False,2104
378,S000673,Stephen,Solarz,1940-09-12,M,D,,410145,,12,,,,NY,13,False,3613
379,S000675,Gerald,Solomon,1930-08-14,M,R,,410147,,8,,,,NY,24,False,3624
380,S000718,Floyd,Spence,1928-04-09,M,R,,400610,,16,,,,SC,2,False,4502
381,S000749,John,Spratt,1942-11-01,M,D,,400386,13719,4,,,,SC,5,False,4505
382,S000762,Fernand,St. Germain,1928-01-09,,D,,410231,,26,,,,RI,1,False,4401
383,S000779,Harley,Staggers,1951-02-22,,D,,410245,,4,,,,WV,2,False,5402
384,S000785,Richard,Stallings,1940-10-07,M,D,,410251,,2,,,,ID,2,False,1602
385,S000795,Arlan,Stangeland,1930-02-08,,R,,410261,,10,,,,MN,7,False,2707
386,S000810,Pete,Stark,1931-11-11,M,D,,400387,6747,14,,,,CA,9,False,0609
387,S000851,Charles,Stenholm,1938-10-26,M,D,,400389,,8,,,,TX,17,False,4817
388,S000948,Louis,Stokes,1925-02-23,M,D,,410407,,18,,,,OH,21,False,3921
389,S000991,Michael,Strang,1929-06-17,M,R,,410449,,2,,,,CO,3,False,0803
390,S000997,Samuel,Stratton,1916-09-27,M,D,,410455,,28,,,,NY,23,False,3623
391,S001040,Gerry,Studds,1937-05-12,M,D,,410496,,14,,,,MA,10,False,2510
392,S001044,Bob,Stump,1927-04-04,M,R,,400504,,10,,,,AZ,3,False,0403
393,S001075,Donald,Sundquist,1936-03-15,M,R,,410529,,4,,,,TN,7,False,4707
394,S001077,Fof,Sunia,1937-03-13,,D,,410531,,3,,,,AS,,,
395,S001101,David,Sweeney,1955-09-15,M,R,,410553,,2,,,,TX,14,False,4814
396,S001115,Allan,Swift,1935-09-12,M,D,,410567,,8,,,,WA,2,False,5302
397,S001122,Patrick,Swindall,1950-10-18,M,R,,410574,,2,,,,GA,4,False,1304
398,S001139,Michael,Synar,1950-10-17,M,D,,410589,,8,,,,OK,2,False,4002
399,T000034,Robert,Tallon,1946-08-08,M,D,,410623,,4,,,,SC,6,False,4506
400,T000053,Thomas,Tauke,1950-10-11,M,R,,410641,,8,,,,IA,2,False,1902
401,T000058,William,Tauzin,1943-06-14,M,D,,400397,,8,,,,LA,3,False,2203
402,T000075,Gene,Taylor,1928-02-10,,R,,410659,,14,,,,MO,7,False,2907
403,T000184,Robert,Thomas,1943-11-20,M,D,,410765,,4,,,,GA,1,False,1301
404,T000188,William,Thomas,1941-12-06,M,R,,400401,,8,,,,CA,20,False,0620
405,T000316,Esteban,Torres,1930-01-27,M,D,,410889,,4,,,,CA,34,False,0634
406,T000317,Robert,Torricelli,1951-08-27,M,D,,300156,,4,,,,NJ,9,False,3409
407,T000326,Edolphus,Towns,1934-07-21,M,D,,400409,6807,4,,,,NY,11,False,3611
408,T000350,James,Traficant,1941-05-08,M,D,,400611,,2,,,,OH,17,False,3917
409,T000356,Jerome,Traxler,1931-07-21,,D,,410926,,14,,,,MI,8,False,2608
410,U000001,Morris,Udall,1922-06-15,,D,,411025,,26,,,,AZ,2,False,0402
411,V000006,Tim,Valentine,1926-03-15,M,D,,411065,,4,,,,NC,2,False,3702
412,V000027,Guy,Vander Jagt,1931-08-26,M,R,,411119,,22,,,,MI,9,False,2609
413,V000087,Bruce,Vento,1940-10-07,M,D,,400612,,10,,,,MN,4,False,2704
414,V000108,Peter,Visclosky,1949-08-13,M,D,,400417,6785,2,,,,IN,1,False,1801
415,V000112,Harold,Volkmer,1931-04-04,M,D,,411166,,10,,,,MO,9,False,2909
416,V000124,Barbara,Vucanovich,1921-06-22,F,R,,411178,,4,,,,NV,2,False,3202
417,W000038,Alton,Waldon,1936-12-21,,D,,411218,,2,,,,NY,6,False,3606
418,W000044,Douglas,Walgren,1940-12-28,,D,,411224,,10,,,,PA,18,False,4218
419,W000068,Robert,Walker,1942-12-23,M,R,,411247,,10,,,,PA,16,False,4216
420,W000194,Wes,Watkins,1938-12-15,M,D,,400540,,10,,,,OK,3,False,4003
421,W000215,Henry,Waxman,1939-09-12,M,D,,400425,8319,12,,,,CA,24,False,0624
422,W000227,James,Weaver,1927-08-08,M,D,,411395,,12,,,,OR,4,False,4104
423,W000237,John,Weber,1952-07-24,M,R,,411405,,6,,,,MN,2,False,2702
424,W000258,Theodore,Weiss,1927-09-17,M,D,,411426,,10,,,,NY,17,False,3617
425,W000326,Alan,Wheat,1951-10-16,M,D,,411488,,4,,,,MO,5,False,2905
426,W000406,George,Whitehurst,1925-03-12,M,R,,411566,,18,,,,VA,2,False,5102
427,W000419,Charles,Whitley,1927-01-03,M,D,,411578,,10,,,,NC,3,False,3703
428,W000426,Robert,Whittaker,1939-09-18,M,R,,411585,,8,,,,KS,5,False,2005
429,W000428,Jamie,Whitten,1910-04-18,M,D,,411587,,46,,,,MS,1,False,2801
430,W000520,John,Williams,1937-10-30,M,D,,411677,,8,,,,MT,At-Large,True,3000
431,W000570,Charles,Wilson,1933-06-01,M,D,,411725,,14,,,,TX,2,False,4802
432,W000647,Timothy,Wirth,1939-09-22,M,D,,411801,,12,,,,CO,2,False,0802
433,W000654,Robert,Wise,1948-01-06,M,D,,400614,,4,,,,WV,3,False,5403
434,W000672,Frank,Wolf,1939-01-30,M,R,,400435,7508,6,,,,VA,10,False,5110
435,W000682,Howard,Wolpe,1939-11-03,M,D,,411834,,8,,,,MI,3,False,2603
436,W000752,George,Wortley,1926-12-08,M,R,,411901,,6,,,,NY,27,False,3627
437,W000763,James,Wright,1922-12-22,M,D,,411912,,32,,,,TX,12,False,4812
438,W000779,Ron,Wyden,1949-05-03,M,D,,300100,1962,6,,,,OR,3,False,4103
439,W000781,Chalmers,Wylie,1920-11-23,,R,,411929,,20,,,,OH,15,False,3915
440,Y000013,Sidney,Yates,1909-08-27,M,D,,411947,,36,,,,IL,9,False,1709
441,Y000014,Gus,Yatron,1927-10-16,,D,,411948,,18,,,,PA,6,False,4206
442,Y000031,C. W. Bill,Young,1930-12-16,M,R,,400439,5259,16,,,,FL,8,False,1208
443,Y000051,Robert,Young,1923-11-22,M,D,,411983,,10,,,,MO,2,False,2902
444,Y000033,Don,Young,1933-06-09,M,R,,400440,1897,14,,,,AK,At-Large,True,0200
445,Z000014,Edwin,Zschau,1940-01-06,M,R,,412007,,4,,,,CA,12,False,0612
