,id,first_name,last_name,dob,gender,party,leadership_role,govtrack_id,cspan_id,seniority,total_votes,missed_votes,total_present,state,district,at_large,geoid
265,M001157,Michael,McCaul,1962-01-14,M,R,,400654,1013056,4,1873,44,9,TX,10,False,4810
266,M001143,Betty,McCollum,1954-07-12,F,D,,400259,86670,8,1873,33,0,MN,4,False,2704
267,M001147,Thaddeus,McCotter,1965-08-22,M,R,,400260,,6,1873,23,3,MI,11,False,2611
268,M000388,Jim,McCrery,1949-09-18,M,R,,400261,,22,1873,158,2,LA,4,False,2204
269,M000404,Jim,McDermott,1936-12-28,M,D,,400262,5761,20,1873,69,2,WA,7,False,5307
270,M000312,Jim,McGovern,1959-11-20,M,D,,400263,45976,12,1873,25,0,MA,3,False,2503
271,M001156,Patrick,McHenry,1975-10-22,M,R,,400644,1007062,4,1873,85,0,NC,10,False,3710
272,M000472,John,McHugh,1948-09-29,M,R,,400264,,16,1873,28,3,NY,23,False,3623
273,M000485,Mike,McIntyre,1956-08-06,M,D,,400266,45960,12,1873,9,1,NC,7,False,3707
274,M000508,Howard,McKeon,1938-09-09,M,R,,400267,26483,16,1873,57,1,CA,25,False,0625
275,M001159,Cathy,McMorris Rodgers,1969-05-22,F,R,,400659,1013063,4,1862,218,1,WA,5,False,5305
276,M001166,Jerry,McNerney,1951-06-18,M,D,,412189,1021667,2,1873,23,0,CA,11,False,0611
277,M000590,Michael,McNulty,1947-09-16,M,D,,400268,,20,1873,92,0,NY,21,False,3621
278,M000627,Martin,Meehan,1956-12-30,M,D,,400269,,16,606,54,1,MA,5,False,2505
279,M001148,Kendrick,Meek,1966-09-06,M,D,,400270,,6,1873,89,0,FL,17,False,1217
280,M001137,Gregory,Meeks,1953-09-25,M,D,,400271,53469,12,1873,121,0,NY,6,False,3606
281,M001161,Charlie,Melancon,1947-10-03,M,D,,400635,1011754,4,1873,61,4,LA,3,False,2203
282,M000689,John,Mica,1943-01-27,M,R,,400273,26395,16,1873,13,1,FL,7,False,1207
283,M001149,Michael,Michaud,1955-01-18,M,D,,400274,1003591,6,1873,20,0,ME,2,False,2302
284,M000714,Juanita,Millender-McDonald,1938-09-07,F,D,,400275,,14,244,75,0,CA,37,False,0637
285,M001139,Gary,Miller,1948-10-16,M,R,,400277,57888,10,1873,157,1,CA,42,False,0642
286,M001150,Candice,Miller,1954-05-07,F,R,,400276,1003594,6,1873,11,0,MI,10,False,2610
287,M000725,George,Miller,1945-05-17,M,D,,400278,622,34,1873,149,1,CA,7,False,0607
288,M001154,Brad,Miller,1953-05-19,M,D,,400280,,6,1873,31,0,NC,13,False,3713
289,M001144,Jeff,Miller,1959-06-27,M,R,,400279,91615,8,1873,86,1,FL,1,False,1201
290,M001167,Harry,Mitchell,1940-07-18,M,D,,412187,1021101,2,1873,29,0,AZ,5,False,0405
291,M000844,Alan,Mollohan,1943-05-14,M,D,,400281,8577,26,1873,67,0,WV,1,False,5401
292,M001160,Gwen,Moore,1951-04-18,F,D,,400661,42548,4,1873,56,0,WI,4,False,5504
293,M001140,Dennis,Moore,1945-11-08,M,D,,400282,57965,10,1873,13,1,KS,3,False,2003
294,M000933,James,Moran,1945-05-16,M,D,,400283,4269,18,1873,118,1,VA,8,False,5108
295,M000934,Jerry,Moran,1954-05-29,M,R,,400284,45469,12,1873,56,1,KS,1,False,2001
296,M001151,Tim,Murphy,1952-09-11,M,R,,400285,1003612,6,1873,42,2,PA,18,False,4218
297,M001168,Patrick,Murphy,1973-10-19,M,D,,412233,1021384,2,1873,25,0,PA,8,False,4208
298,M001169,Christopher,Murphy,1973-08-03,M,D,,412194,1021270,2,1873,21,0,CT,5,False,0905
299,M001120,John,Murtha,1932-06-17,M,D,,400286,,36,1873,115,0,PA,12,False,4212
300,M001152,Marilyn,Musgrave,1949-01-27,F,R,,400287,,6,1873,73,1,CO,4,False,0804
301,M001134,Sue,Myrick,1941-08-01,F,R,,400288,1172,14,1873,122,0,NC,9,False,3709
302,N000002,Jerrold,Nadler,1947-06-13,M,D,,400289,26159,18,1873,97,0,NY,8,False,3608
303,N000179,Grace,Napolitano,1936-12-04,F,D,,400290,57873,10,1873,44,0,CA,38,False,0638
304,N000015,Richard,Neal,1949-02-14,M,D,,400291,6103,20,1873,124,0,MA,2,False,2502
305,N000182,Randy,Neugebauer,1949-12-24,M,R,,400441,1010920,6,1873,53,2,TX,19,False,4819
306,N000147,Eleanor,Norton,1937-06-13,F,D,,400295,882,18,471,49,0,DC,At-Large,True,1198
307,N000159,Charles,Norwood,1941-07-27,M,R,,400296,,14,98,89,0,GA,10,False,1310
308,N000181,Devin,Nunes,1973-10-01,M,R,,400297,1003553,6,1873,71,2,CA,21,False,0621
309,O000006,James,Oberstar,1934-09-10,M,D,,400299,457,34,1873,208,0,MN,8,False,2708
310,O000007,David,Obey,1938-10-03,M,D,,400300,1621,40,1873,30,4,WI,7,False,5507
311,O000085,John,Olver,1936-09-03,M,D,,400301,18777,18,1873,31,0,MA,1,False,2501
312,O000107,Solomon,Ortiz,1938-06-03,M,D,,400302,2070,26,1873,272,0,TX,27,False,4827
313,P000034,Frank,Pallone,1951-10-30,M,D,,400308,6107,22,1873,35,0,NJ,6,False,3406
314,P000096,Bill,Pascrell,1937-01-25,M,D,,400309,45543,12,1873,63,0,NJ,8,False,3408
315,P000099,Ed,Pastor,1943-06-28,M,D,,400310,20628,18,1873,47,1,AZ,4,False,0404
316,P000583,Ron,Paul,1935-08-20,M,R,,400311,45747,20,1873,460,5,TX,14,False,4814
317,P000149,Donald,Payne,1934-07-16,M,D,,400312,6108,20,1873,130,1,NJ,10,False,3410
318,P000588,Steve,Pearce,1947-08-24,M,R,,400313,12063,6,1873,58,0,NM,2,False,3502
319,P000197,Nancy,Pelosi,1940-03-26,F,D,Speaker of the House,400314,6153,22,1873,1695,0,CA,8,False,0608
320,P000587,Mike,Pence,1959-06-07,M,R,,400315,,8,1873,111,7,IN,6,False,1806
321,P000593,Ed,Perlmutter,1953-05-01,M,D,,412192,1021382,2,1873,54,0,CO,7,False,0807
322,P000258,Collin,Peterson,1944-06-29,M,D,,400316,23978,18,1873,51,0,MN,7,False,2707
323,P000263,John,Peterson,1938-12-25,M,R,,400317,,12,1873,350,2,PA,5,False,4205
324,P000265,Tom,Petri,1940-05-28,M,R,,400318,3190,30,1873,7,0,WI,6,False,5506
325,P000323,Charles,Pickering,1963-08-10,M,R,,400319,,12,1873,254,1,MS,3,False,2803
326,P000373,Joe,Pitts,1939-10-10,M,R,,400320,11706,12,1873,99,1,PA,16,False,4216
327,P000585,Todd,Platts,1962-03-05,M,R,,400321,87190,8,1873,47,1,PA,19,False,4219
328,P000592,Ted,Poe,1948-09-10,M,R,,400652,1011398,4,1873,106,5,TX,2,False,4802
329,P000422,Earl,Pomeroy,1952-09-02,M,D,,400323,11486,16,1873,38,1,ND,At-Large,True,3800
330,P000589,Jon,Porter,1955-05-16,M,R,,400324,,6,1873,38,3,NV,3,False,3203
331,P000591,Tom,Price,1954-10-08,M,R,,400626,1013044,4,1873,18,4,GA,6,False,1306
332,P000523,David,Price,1940-08-17,M,D,,400326,6748,20,1873,29,0,NC,4,False,3704
333,P000555,Deborah,Pryce,1951-07-29,F,R,,400327,,16,1873,402,1,OH,15,False,3915
334,P000586,Adam,Putnam,1974-07-31,M,R,,400328,87910,8,1873,68,1,FL,12,False,1212
335,R000004,George,Radanovich,1955-06-20,M,R,,400330,36533,14,1873,227,1,CA,19,False,0619
336,R000011,Nick,Rahall,1949-05-20,M,D,,400331,8272,32,1873,13,0,WV,3,False,5403
337,R000033,James,Ramstad,1946-05-06,M,R,,400332,,18,1873,23,0,MN,3,False,2703
338,R000053,Charles,Rangel,1930-06-11,M,D,,400333,1745,38,1873,186,0,NY,15,False,3615
339,R000141,Ralph,Regula,1924-12-03,M,R,,400334,,36,1873,18,3,OH,16,False,3916
340,R000571,Denny,Rehberg,1955-10-05,M,R,,400335,,8,1873,4,1,MT,At-Large,True,3000
341,R000578,Dave,Reichert,1950-08-29,M,R,,400660,1013064,4,1873,32,0,WA,8,False,5308
342,R000574,Rick,Renzi,1958-06-11,M,R,,400336,,6,1873,151,0,AZ,1,False,0401
343,R000170,Silvestre,Reyes,1944-11-10,M,D,,400337,45744,12,1873,105,0,TX,16,False,4816
344,R000569,Thomas,Reynolds,1950-09-03,M,R,,400338,,10,1873,108,1,NY,26,False,3626
345,R000581,Laura,Richardson,1962-04-14,F,D,,412253,1025575,2,1025,63,0,CA,37,False,0637
346,R000568,Ciro,Rodriguez,1946-12-09,M,D,,400339,48779,2,1873,22,0,TX,23,False,4823
347,R000395,Harold,Rogers,1937-12-31,M,R,,400340,6739,28,1873,39,2,KY,5,False,2105
348,R000572,Mike,Rogers,1963-06-02,M,R,,400342,86133,8,1873,36,5,MI,8,False,2608
349,R000575,Mike,Rogers,1958-07-16,M,R,,400341,1014740,8,1873,37,4,AL,3,False,0103
350,R000409,Dana,Rohrabacher,1947-06-21,M,R,,400343,5590,20,1873,118,4,CA,46,False,0646
351,R000435,Ileana,Ros-Lehtinen,1952-07-15,F,R,,400344,3206,20,1873,63,1,FL,18,False,1218
352,R000580,Peter,Roskam,1961-09-13,M,R,,412202,1021912,2,1873,37,1,IL,6,False,1706
353,R000573,Mike,Ross,1961-09-01,M,D,,400345,86491,8,1873,29,0,AR,4,False,0504
354,R000462,Steven,Rothman,1952-10-14,M,D,,400346,45112,12,1873,91,0,NJ,9,False,3409
355,R000486,Lucille,Roybal-Allard,1941-06-12,F,D,,400347,26136,16,1873,22,10,CA,34,False,0634
356,R000487,Edward,Royce,1951-10-12,M,R,,400348,28461,16,1873,48,1,CA,40,False,0640
357,R000576,C.A. Dutch,Ruppersberger,1946-01-31,M,D,,400349,49155,6,1873,98,0,MD,2,False,2402
358,R000515,Bobby,Rush,1946-11-23,M,D,,400350,26127,16,1873,595,0,IL,1,False,1701
359,R000577,Tim,Ryan,1973-07-16,M,D,,400352,1003608,6,1873,71,0,OH,17,False,3917
360,R000570,Paul,Ryan,1970-01-29,M,R,,400351,57970,10,1873,36,1,WI,1,False,5501
361,S001158,John,Salazar,1953-07-21,M,D,,400620,1013039,4,1873,27,0,CO,3,False,0803
362,S001167,Bill,Sali,1954-02-17,M,R,,412201,,2,1873,23,3,ID,1,False,1601
363,S001156,Linda,Sánchez,1969-01-28,F,D,,400355,1003554,6,1873,30,0,CA,39,False,0639
364,S000030,Loretta,Sánchez,1960-01-07,F,D,,400356,45639,12,1873,108,0,CA,47,False,0647
365,S001168,John,Sarbanes,1962-05-22,M,D,,412212,1022884,2,1873,14,0,MD,3,False,2403
366,S000097,H. James,Saxton,1943-01-22,M,R,,400359,,26,1873,150,1,NJ,3,False,3403
367,S001176,Steve,Scalise,1965-10-06,M,R,,412261,1015311,2,420,0,1,LA,1,False,2201
368,S001145,Jan,Schakowsky,1944-05-26,F,D,,400360,57874,10,1873,21,3,IL,9,False,1709
369,S001150,Adam,Schiff,1960-06-22,M,D,,400361,90167,8,1873,23,0,CA,29,False,0629
370,S001164,Jean,Schmidt,1951-11-29,F,R,,412010,1017087,4,1873,52,2,OH,2,False,3902
371,S001162,Allyson,Schwartz,1948-10-03,F,D,,400647,57332,2,1873,31,1,PA,13,False,4213
372,S001157,David,Scott,1945-06-27,M,D,,400363,1003567,6,1873,27,0,GA,13,False,1313
373,S000185,Robert,Scott,1947-04-30,M,D,,400364,25888,16,1873,21,1,VA,3,False,5103
374,S000244,F.,Sensenbrenner,1943-06-14,M,R,,400365,1507,30,1873,36,3,WI,5,False,5505
375,S000248,José,Serrano,1943-10-24,M,D,,400366,14306,20,1873,19,0,NY,16,False,3616
376,S000250,Pete,Sessions,1955-03-22,M,R,,400367,36807,12,1873,190,1,TX,32,False,4832
377,S001169,Joe,Sestak,1951-12-12,M,D,,412232,1020918,2,1873,55,0,PA,7,False,4207
378,S000275,John,Shadegg,1949-10-22,M,R,,400368,37037,14,1873,41,1,AZ,3,False,0403
379,S001144,Christopher,Shays,1945-10-18,M,R,,400370,,22,1873,97,0,CT,4,False,0904
380,S001170,Carol,Shea-Porter,1952-12-02,F,D,,412219,1021773,2,1873,35,1,NH,1,False,3301
381,S000344,Brad,Sherman,1954-10-24,M,D,,400371,45124,12,1873,23,1,CA,27,False,0627
382,S000364,John,Shimkus,1958-02-21,M,R,,400373,30623,12,1873,105,1,IL,19,False,1719
383,S001171,Heath,Shuler,1971-12-31,M,D,,412225,1022886,2,1873,71,1,NC,11,False,3711
384,S001154,Bill,Shuster,1961-01-10,M,R,,409888,89108,8,1873,52,2,PA,9,False,4209
385,S001148,Mike,Simpson,1950-09-08,M,R,,400376,57889,10,1873,96,1,ID,2,False,1602
386,S001165,Albio,Sires,1951-01-26,M,D,,412186,1022293,4,1873,63,0,NJ,13,False,3413
387,S000465,Ike,Skelton,1931-12-20,M,D,,400377,449,32,1873,43,1,MO,4,False,2904
388,S000480,Louise,Slaughter,1929-08-14,F,D,,400378,1755,22,1873,84,0,NY,28,False,3628
389,S000583,Lamar,Smith,1947-11-19,M,R,,400381,8884,22,1873,45,1,TX,21,False,4821
390,S001172,Adrian,Smith,1970-12-19,M,R,,412217,1022845,2,1873,20,2,NE,3,False,3103
391,S000510,Adam,Smith,1965-06-15,M,D,,400379,44329,12,1873,99,0,WA,9,False,5309
392,S000522,Christopher,Smith,1953-03-04,M,R,,400380,6411,28,1873,36,2,NJ,4,False,3404
393,S000672,Vic,Snyder,1947-09-27,M,D,,400383,45722,12,1873,60,1,AR,2,False,0502
394,S001153,Hilda,Solis,1957-10-20,F,D,,400384,85603,8,1873,44,0,CA,32,False,0632
395,S001143,Mark,Souder,1950-07-18,M,R,,400385,,14,1873,124,2,IN,3,False,1803
396,S001173,Zack,Space,1961-01-27,M,D,,412229,1022842,2,1873,61,2,OH,18,False,3918
397,S001175,Jackie,Speier,1950-05-14,F,D,,412259,1027627,2,509,86,0,CA,12,False,0612
398,S000749,John,Spratt,1942-11-01,M,D,,400386,13719,26,1873,40,1,SC,5,False,4505
399,S000810,Pete,Stark,1931-11-11,M,D,,400387,6747,36,1873,190,6,CA,13,False,0613
400,S000822,Cliff,Stearns,1941-04-16,M,R,,400388,6095,20,1873,16,1,FL,6,False,1206
401,S001045,Bart,Stupak,1952-02-29,M,D,,400391,28206,16,1873,53,0,MI,1,False,2601
402,S001155,John,Sullivan,1965-01-01,M,R,,400392,92716,8,1873,165,2,OK,1,False,4001
403,S001174,Betty,Sutton,1963-07-31,F,D,,412228,,2,1873,57,1,OH,13,False,3913
404,T000458,Thomas,Tancredo,1945-12-20,M,R,,400394,,10,1873,457,18,CO,6,False,0806
405,T000038,John,Tanner,1944-09-22,M,D,,400395,6116,20,1873,65,2,TN,8,False,4708
406,T000057,Ellen,Tauscher,1951-11-15,F,D,,400396,,12,1873,20,0,CA,10,False,0610
407,T000074,Gene,Taylor,1953-09-17,M,D,,400399,1000578,20,1873,57,0,MS,4,False,2804
408,T000459,Lee,Terry,1962-01-29,M,R,,400400,57891,10,1873,59,0,NE,2,False,3102
409,T000460,Mike,Thompson,1951-01-24,M,D,,400403,57872,10,1873,34,0,CA,1,False,0601
410,T000193,Bennie,Thompson,1948-01-28,M,D,,400402,7304,16,1873,52,0,MS,2,False,2802
411,T000238,William,Thornberry,1958-07-15,M,R,,400404,36814,14,1873,33,5,TX,13,False,4813
412,T000260,Todd,Tiahrt,1951-06-15,M,R,,400405,,14,1873,84,4,KS,4,False,2004
413,T000462,Pat,Tiberi,1962-10-21,M,R,,400406,88155,8,1873,36,1,OH,12,False,3912
414,T000266,John,Tierney,1951-09-18,M,D,,400407,37546,12,1873,51,1,MA,6,False,2506
415,T000326,Edolphus,Towns,1934-07-21,M,D,,400409,6807,26,1873,118,1,NY,10,False,3610
416,T000465,Niki,Tsongas,1946-04-26,F,D,,412254,21764,2,892,9,0,MA,5,False,2505
417,T000463,Michael,Turner,1960-01-11,M,R,,400411,1003607,6,1873,39,0,OH,3,False,3903
418,U000038,Mark,Udall,1950-07-18,M,D,,400412,7634,10,1873,183,0,CO,2,False,0802
419,U000039,Tom,Udall,1948-05-18,M,D,,400413,10075,10,1873,81,0,NM,3,False,3503
420,U000031,Fred,Upton,1953-04-23,M,R,,400414,12127,22,1873,10,1,MI,6,False,2606
421,V000128,Chris,Van Hollen,1959-01-10,M,D,,400415,20756,6,1873,29,0,MD,8,False,2408
422,V000081,Nydia,Velázquez,1953-03-28,F,D,,400416,26160,16,1873,32,1,NY,12,False,3612
423,V000108,Peter,Visclosky,1949-08-13,M,D,,400417,6785,24,1873,47,0,IN,1,False,1801
424,W000798,Tim,Walberg,1951-04-12,M,R,,412213,1022844,2,1873,29,2,MI,7,False,2607
425,W000791,Greg,Walden,1957-01-10,M,R,,400419,57892,10,1873,46,2,OR,2,False,4102
426,W000099,James,Walsh,1947-06-19,M,R,,400420,,20,1873,105,3,NY,25,False,3625
427,W000799,Tim,Walz,1964-04-06,M,D,,412214,1018510,2,1873,7,0,MN,1,False,2701
428,W000119,Zach,Wamp,1957-10-28,M,R,,400421,36792,14,1873,64,2,TN,3,False,4703
429,W000797,Debbie,Wasserman Schultz,1966-09-27,F,D,,400623,86882,4,1873,59,1,FL,20,False,1220
430,W000187,Maxine,Waters,1938-08-15,F,D,,400422,1953,18,1873,124,3,CA,35,False,0635
431,W000794,Diane,Watson,1933-11-12,F,D,,400423,4372,8,1873,84,2,CA,33,False,0633
432,W000207,Melvin,Watt,1945-08-26,M,D,,400424,25889,16,1873,23,1,NC,12,False,3712
433,W000215,Henry,Waxman,1939-09-12,M,D,,400425,8319,34,1873,108,0,CA,30,False,0630
434,W000792,Anthony,Weiner,1964-09-04,M,D,,400426,,10,1873,113,0,NY,9,False,3609
435,W000800,Peter,Welch,1947-05-02,M,D,,412239,1019990,2,1873,25,1,VT,At-Large,True,5000
436,W000267,David,Weldon,1953-08-31,M,R,,400427,,14,1873,150,4,FL,15,False,1215
437,W000273,Gerald,Weller,1957-07-07,M,R,,400429,,14,1873,281,4,IL,11,False,1711
438,W000796,Lynn,Westmoreland,1950-04-02,M,R,,400627,1013045,4,1873,152,2,GA,3,False,1303
439,W000314,Robert,Wexler,1961-01-02,M,D,,400430,,12,1873,175,0,FL,19,False,1219
440,W000413,Edward,Whitfield,1943-05-25,M,R,,400431,36978,14,1873,71,0,KY,1,False,2101
441,W000437,Roger,Wicker,1951-07-05,M,R,,400432,18203,14,1186,31,1,MS,1,False,2801
442,W000795,Joe,Wilson,1947-07-31,M,R,,400433,1002567,8,1873,23,1,SC,2,False,4502
443,W000789,Heather,Wilson,1960-12-30,F,R,,400434,,12,1873,113,2,NM,1,False,3501
444,W000801,Charlie,Wilson,1943-01-18,M,D,,412227,1022147,2,1873,121,0,OH,6,False,3906
445,W000804,Robert,Wittman,1959-02-03,M,R,,412255,1028089,2,712,7,1,VA,1,False,5101
446,W000672,Frank,Wolf,1939-01-30,M,R,,400435,7508,28,1873,29,3,VA,10,False,5110
447,W000738,Lynn,Woolsey,1937-11-03,F,D,,400436,26132,16,1873,170,0,CA,6,False,0606
448,W000793,David,Wu,1955-04-08,M,D,,400437,57882,10,1873,31,1,OR,1,False,4101
449,W000784,Albert,Wynn,1951-09-10,M,D,,400438,,16,1551,159,0,MD,4,False,2404
450,Y000062,John,Yarmuth,1947-11-04,M,D,,412211,1021662,2,1873,43,1,KY,3,False,2103
451,Y000031,C. W. Bill,Young,1930-12-16,M,R,,400439,5259,38,1873,82,5,FL,10,False,1210
452,Y000033,Don,Young,1933-06-09,M,R,,400440,1897,36,1873,317,3,AK,At-Large,True,0200
